id,name,salary,bonus,hiring_year,dismissing_year,occupation
21959,Bobby-Sexton,26418.5,5800.19,1980,2021,Illustrator
21960,Toni-Malone,28939.33,1488.73,2018,2018,Hydrologist
21961,Gwendolyn-Elliott,30602.23,4068.27,2008,2020,Cartographer
21962,Gregg-Barrera,18047.88,4038.07,1981,2013,Illustrator
21963,Betty-Williams,22160.52,1512.4,2011,2023,Dentist
21964,Kevin-Hale,29700.31,6750.67,2016,2020,Administration-Assistant
21965,Alice-White,13921.15,3171.81,2019,2021,Curator
21966,Audrey-Benson,6427.23,327.86,2023,2023,Counsellor
21967,Jennifer-Marsh,16505.94,2657.16,2015,2021,Musician
21968,Rhonda-Barrera,36801.44,3151.02,1980,1989,Illustrator
21969,Stacey-Taylor,14918.95,795.71,1998,2008,Herbalist
21970,Edwin-Murphy,18947.99,3327.58,2018,2019,Administrator
21971,Scott-Watts,7229.48,1511.44,1996,2002,Oncologist
21972,Cindy-Miller,25236.28,6771.04,1980,2023,Geoscientist
21973,Donna-Oneill,9354.62,4469.58,2018,2022,Physiotherapist
21974,Tanya-Miller,36157.49,3927.94,1982,2021,Operation-Manager
21975,Wesley-Rose,15963.06,2163.65,2017,2019,Barrister
21976,Alexandra-Rose,17095.3,4812.46,1982,2007,Copy
21977,Albert-Mcdonald,28598.25,5613.68,2009,2016,Counsellor
21978,Patricia-Odom,2627.87,2207.85,2023,2023,Banker
21979,Francis-Odom,13953.47,2681.94,1985,2020,Osteopath
21980,Robert-Pena,36290.22,2823.71,1990,2004,Graphic-Designer
21981,Manuel-Soto,12826.04,4358.07,2019,2021,Hydrologist
21982,Mitchell-Peterson,26081.62,4588.61,1986,2000,Writer
21983,Juan-Weaver,14120.35,460.98,1997,2004,Paramedic
21984,Bradley-Robinson,8709.98,1616.9,2012,2014,Lawyer
21985,Madison-Palmer,20770.56,5920.92,1981,1982,Immunologist
21986,Barbara-Brown,4300.23,863.34,2023,2023,Astronomer
21987,Cassandra-Murphy,9604.2,5930.83,2023,2023,Cytogeneticist
21988,Jonathan-Mitchell,23937.44,3371.64,1981,1990,Architect
21989,Betty-Guerrero,16999.07,1886.07,1990,1994,Production-Manager
21990,Wanda-Herrera,5885.28,4068.07,1996,2008,Oncologist
21991,Brittany-Pena,5722.53,4829.97,2020,2022,Haematologist
21992,Julie-Arias,20116.76,5350.77,2013,2023,Animator
21993,Kaitlyn-Gallagher,4773.99,3028.28,1988,2018,Geochemist
21994,David-Miller,22551.65,5019.15,1989,2014,Meteorologist
21995,Bryan-Wolfe,35377.9,925.56,1992,2008,Pathologist
21996,Tyler-Morris,10266.13,2089.99,2019,2019,Administrator
21997,Christina-Costa,12478.17,6773.58,1995,1996,Software-Engineer
21998,Marie-Cook,14542.95,3284.9,2007,2011,Marketing-Manager
21999,Vanessa-Hunt,33998.04,3621.15,1989,1993,Printmaker
22000,Caroline-Garrett,3968.24,3341.96,2007,2019,Ecologist
22001,Maxwell-Johnson,19793.65,5503.23,1998,2020,Proofreader
22002,Corey-Johnson,29079.37,5882.38,1981,1999,Oceanographer
22003,Ashlee-Watson,20788.39,3323.62,1991,1999,Geoscientist
22004,Lucas-Mcintyre,15613.18,3563.27,1993,2019,Quality manager
22005,Teresa-Rodriguez,15369.1,5599.31,2019,2019,Cartographer
22006,Audrey-Mcdonald,11361.16,797.51,1999,2003,Acupuncturist
22007,Michelle-Christian,21919.53,4139.37,2020,2021,Administration-Assistant
22008,Audrey-Mcdonald,7262.71,6363.7,2021,2023,Musician
22009,Olivia-Arias,29964.08,2621.85,1980,1980,Illustrator
22010,Lydia-Patel,31197.29,5344.58,2000,2017,Microbiologist
22011,Andrew-Fernandez,16014.23,2636.0,2017,2020,Translator
22012,Kevin-Peterson,23306.36,6753.47,2018,2019,Hydrologist
22013,Troy-Diaz,11541.06,4100.82,2018,2020,Make
22014,Rick-Odom,37733.42,5022.53,1982,2003,Chiropractor
22015,Cody-Woods,10034.44,937.6,1998,2014,Herbalist
22016,Shelby-Costa,22690.46,757.25,1985,2004,Dealer
22017,Bryan-Stevenson,29063.22,6438.8,2009,2021,Counsellor
22018,Cindy-Odom,1502.56,726.02,2023,2023,Mudlogger
22019,Wayne-Malone,11718.09,6047.72,1992,2004,Oceanographer
22020,Dana-King,33363.33,594.4,1984,1989,Chiropodist
22021,Donna-Walton,36985.22,2355.76,1981,2012,Hydrologist
22022,Mitchell-Parks,16655.2,6923.12,2023,2023,Cytogeneticist
22023,Sonya-Garrett,18935.49,3926.66,2006,2015,Land
22024,Kaitlyn-Elliott,15746.68,5022.28,1985,1999,Osteopath
22025,Victor-Odom,21227.42,6690.12,2005,2014,Microbiologist
22026,Seth-Klein,14258.89,2662.87,1987,1997,Statistician
22027,Patty-Weaver,27788.08,2394.2,2010,2022,Counsellor
22028,Sheila-Gonzalez,29506.27,1239.21,1997,2020,Solicitor
22029,Susan-Wolfe,32283.72,3310.25,2008,2008,Cartographer
22030,Nicholas-Guerrero,26777.91,1655.51,2018,2021,Artist
22031,Bryan-Smith,27041.4,6665.12,2002,2008,Photographer
22032,Tracy-Dixon,33387.58,3356.09,1981,2010,Immunologist
22033,Sherry-Stevenson,33695.1,3862.55,2005,2005,Dentist
22034,Ashley-Mcdonald,12376.35,5980.98,2022,2022,Dietitian
22035,Jose-Miller,18068.92,3472.46,2010,2021,Banker
22036,Tami-Watson,16968.54,582.87,1982,2002,Copy
22037,Charles-Mcdonald,18183.1,3329.01,1994,2016,Writer
22038,Sandra-Mcdonald,23100.45,4314.79,2001,2005,Land
22039,Pamela-Christensen,30684.37,6842.37,1980,1994,Mechanical-Engineer
22040,Joel-Gonzalez,7170.82,5855.13,2021,2023,Musician
22041,Jason-Smith,20535.99,771.83,1993,2010,Oncologist
22042,Ana-Johnson,16819.93,3183.24,2023,2023,Animator
22043,Antonio-Nelson,15312.99,1947.29,1990,2011,Mudlogger
22044,Jamie-Newman,13163.13,2102.86,2003,2006,Lexicographer
22045,Wayne-Parks,29951.81,735.52,1984,2008,Osteopath
22046,Kathryn-Hunt,14861.61,3356.53,2009,2016,Interpreter
22047,Dean-Dixon,17146.45,6383.29,2014,2021,Psychiatrist
22048,Victor-Klein,10648.29,6752.27,1992,2003,Oceanographer
22049,Meredith-Morris,20303.66,4977.33,1990,2016,Homeopath
22050,Nathan-Mathis,17740.95,2923.26,2015,2023,Programmer
22051,Bethany-Trevino,16151.89,3129.65,2002,2003,Haematologist
22052,Toni-Marsh,12113.47,2613.72,2013,2016,Dancer
22053,Joyce-Rhodes,3623.62,664.11,2023,2023,Metallurgist
22054,Kyle-Gordon,37034.94,6552.42,1980,2020,Arboriculturist
22055,Theresa-Gibson,14761.61,2761.22,1994,2008,Quality manager
22056,Joanna-Green,36933.27,5656.82,1981,2010,Geochemist
22057,Alexa-Mathis,25463.38,1920.1,2005,2020,Chiropractor
22058,Travis-Guerrero,18978.61,1043.48,2000,2018,Actor
22059,Christopher-Rodriguez,17362.72,4986.16,2018,2018,Mechanical-Engineer
22060,Veronica-Oneill,32172.31,1827.52,1984,1991,Osteopath
22061,Natalie-Walton,27707.86,563.05,1987,2007,Dancer
22062,Scott-Christian,33538.71,2804.54,1995,2007,Psychiatrist
22063,Kristen-Hayes,14111.24,958.42,2019,2021,Archivist
22064,Christian-Taylor,8035.64,894.58,2023,2023,Programmer
22065,Jerry-Soto,6661.89,3227.4,2023,2023,Astronomer
22066,Marie-Allen,6738.84,5393.17,2001,2020,Contractor
22067,Alexa-White,21100.24,4723.9,1996,1996,Paramedic
22068,Tasha-Hicks,28352.39,1416.74,1999,2000,Interpreter
22069,Cesar-Trevino,20651.74,4896.53,2009,2021,Recruitment-Specialist
22070,Victoria-Morris,17683.76,4806.69,1990,2010,Production-Manager
22071,Darius-Watts,6650.12,622.25,2022,2022,Oceanographer
22072,Rebecca-Fox,23239.67,1706.91,2020,2023,Phytotherapist
22073,Monica-Guerrero,27861.85,128.38,1996,2005,Physiotherapist
22074,Grant-Dixon,23221.42,2102.51,2023,2023,Cytogeneticist
22075,Johnny-Thomas,8731.48,2922.6,2020,2021,Physiotherapist
22076,Sean-Rodriguez,26842.23,2381.8,1980,1986,Barista
22077,Derek-Munoz,32745.74,5856.06,1993,2013,Photographer
22078,Brian-Mcintyre,34752.53,6421.61,1983,1989,Optometrist
22079,Maxwell-Murphy,22484.55,5529.06,2011,2021,Dentist
22080,Renee-Rice,25751.5,4538.9,1991,2006,Contractor
22081,Cody-Christensen,2812.65,534.88,2023,2023,Dealer
22082,Calvin-Wolfe,6375.76,2079.36,2023,2023,Artist
22083,Jenna-King,28711.13,2559.51,1982,2020,Copy
22084,Ian-Nelson,7468.87,2695.08,1988,2022,Economist
22085,Curtis-Weaver,26478.47,2897.91,1990,2006,Hydrogeologist
22086,Taylor-Newman,21340.61,4968.48,2003,2004,Pathologist
22087,Laurie-Fernandez,11140.27,5834.24,2022,2023,Banker
22088,Glenda-Allen,10812.75,3537.95,2002,2018,Photographer
22089,Erik-Klein,15939.89,1969.94,2021,2023,Orthoptist
22090,Kevin-Robinson,16090.33,762.21,1995,2006,Ecologist
22091,Katie-Weber,4833.09,2147.7,2023,2023,Printmaker
22092,Tasha-Gordon,5398.84,1069.33,2001,2021,Archaeologist
22093,Diane-Sexton,36875.16,4588.06,1986,2002,Herbalist
22094,Alexander-Hicks,22318.08,6521.77,1981,2010,Architect
22095,Nichole-Christian,24788.13,1299.6,1981,2016,Architect
22096,Brenda-Green,5351.73,1037.59,2021,2022,Dealer
22097,Kelly-Banks,18091.51,4315.01,1987,2000,Statistician
22098,Michael-Benson,20278.3,6431.56,1991,2004,Quality manager
22099,Loretta-Christian,11642.88,4607.56,2009,2012,Chiropractor
22100,Rebecca-Wong,7794.6,3154.84,2013,2017,Homeopath
22101,Zachary-Johnson,3535.03,2423.62,2021,2023,Interpreter
22102,Nichole-Gordon,16982.15,1443.27,1989,1991,Neurosurgeon
22103,Joel-Peterson,4789.67,4532.51,2023,2023,Solicitor
22104,Brian-Walton,32420.37,4484.15,1984,1992,Animator
22105,Jesse-Taylor,2191.61,1521.15,2023,2023,Operation-Manager
22106,Timothy-Rodriguez,23366.42,3513.26,1981,1988,Geochemist
22107,Stephanie-Riley,24167.09,5260.66,1995,2013,Bookseller
22108,Latasha-Hunt,36272.47,1206.58,1988,1995,Dietitian
22109,Bobby-Flores,16095.6,874.05,2017,2017,Curator
22110,Carrie-Kaiser,37638.69,2545.8,1980,2011,Counsellor
22111,Randall-Williams,11108.68,2272.8,2021,2022,Programmer
22112,Keith-Rodriguez,11174.83,2009.22,1998,2020,Herbalist
22113,Sheryl-Elliott,7180.63,3715.27,1988,2016,Economist
22114,Tiffany-Lindsey,27394.83,5119.62,1980,2007,Illustrator
22115,Annette-Oneill,26657.84,5204.2,1980,1987,Barista
22116,Veronica-Anderson,11556.81,6007.28,1996,2003,Cybersecurity-Expert
22117,Bonnie-Hunt,26877.77,3303.78,2010,2010,Chiropodist
22118,Manuel-Costa,37491.5,3292.45,1980,2012,Curator
22119,Alexandra-Parks,12856.23,6237.79,2016,2019,Arboriculturist
22120,Crystal-Allen,23716.39,175.45,2006,2008,Gaffer
22121,Teresa-Mcdonald,20841.06,4243.69,1999,2017,Archaeologist
22122,Vanessa-Barrera,21861.84,5080.39,1988,1990,Dancer
22123,Savannah-Morrow,31766.22,3432.54,1994,2015,Photographer
22124,Eric-Hunt,6201.75,1289.8,2014,2015,Paramedic
22125,Jose-White,26177.49,4145.26,1980,2019,Geoscientist
22126,Shelley-Anderson,22323.39,6729.89,1989,2013,Software-Engineer
22127,Julia-Christensen,16659.93,4707.35,2015,2021,Actuary
22128,Rhonda-Stevenson,8064.63,4459.06,2020,2023,Actor
22129,Jenna-Howell,26512.42,3580.54,1986,2015,Meteorologist
22130,Marc-Newman,3939.16,415.61,2023,2023,Neurosurgeon
22131,Lydia-Elliott,15762.17,2244.15,2022,2023,Hydrogeologist
22132,Alexandra-Newman,22321.83,5590.77,2011,2017,Programmer
22133,Donald-Perez,30230.24,1779.21,1980,1988,Mudlogger
22134,Megan-Thomas,5557.46,591.24,2022,2023,Podiatrist
22135,Theresa-Odom,36004.23,3178.74,1991,2014,Pathologist
22136,Donna-Hill,8038.15,682.75,2022,2022,Arboriculturist
22137,Douglas-Walker,12737.01,6235.9,2022,2023,Banker
22138,Daniel-Anderson,15992.31,372.1,1982,2009,Immunologist
22139,Crystal-Serrano,26417.71,122.26,1998,2012,Pathologist
22140,Allison-Rodriguez,15007.52,5338.9,2020,2020,Firefighter
22141,Matthew-Walton,13211.38,6118.86,1996,2023,Ecologist
22142,Jamie-Rodriguez,13951.97,6200.12,1994,2020,Herpetologist
22143,Dana-Christensen,5278.24,3618.14,2023,2023,Proofreader
22144,Angel-Guerrero,6085.79,504.87,2022,2023,Optometrist
22145,Stephanie-Alvarez,28256.57,4930.21,1985,2022,Dealer
22146,Isaiah-Weber,34249.95,2052.42,1981,1999,Meteorologist
22147,Johnathan-Shaw,16255.2,4056.64,2017,2017,Physiotherapist
22148,Stephanie-Rhodes,33723.17,1675.39,1984,1997,Toxicologist
22149,Tina-Garrett,20701.8,2093.34,2007,2022,Surgeon
22150,Sabrina-Harrison,32411.48,254.7,2020,2023,Podiatrist
22151,Julia-Newman,6097.4,5446.01,2003,2012,Herbalist
22152,Emily-Fox,32034.84,2999.06,1980,2009,Geoscientist
22153,Karen-Howell,16558.75,1583.45,2015,2020,Pathologist
22154,Kimberly-Peterson,31658.97,4968.41,1982,2003,Counsellor
22155,Anne-Rodriguez,18804.16,2738.71,1992,2000,Quality manager
22156,David-Barker,33818.69,4030.41,1986,2012,Orthoptist
22157,Stacey-Young,37696.96,5410.43,1981,2023,Animator
22158,Lucas-Hale,5516.3,3878.57,2020,2021,Land
22159,Anthony-Green,9450.9,3903.06,2017,2023,Actuary
22160,Natalie-Nelson,17331.39,202.44,1981,1983,Geochemist
22161,Phillip-King,8748.39,2736.09,2017,2022,Actuary
22162,Gregory-Palmer,36575.03,2600.71,1980,2009,Ergonomist
22163,Cheryl-Dixon,17141.81,813.69,1980,2019,Ergonomist
22164,Randy-Rose,33211.38,5431.57,1981,2009,Meteorologist
22165,Juan-Watson,13684.07,5860.72,2021,2022,Musician
22166,Michelle-Young,26486.36,161.34,1996,2000,Physiotherapist
22167,John-Martin,33466.76,6126.02,2007,2008,Surgeon
22168,Pamela-Woods,36284.16,6869.91,1981,1986,Ecologist
22169,Kelly-Wong,32496.21,201.54,1980,2011,Barista
22170,Anne-Flores,5497.32,2622.5,2016,2021,Mudlogger
22171,Maxwell-Jones,13456.61,3408.59,2016,2021,Arboriculturist
22172,Taylor-Williams,5023.7,4241.27,2020,2020,Cartographer
22173,Toni-Rice,11828.88,3817.58,1988,2011,Architect
22174,Edwin-Bennett,2124.3,1112.96,2022,2023,Mudlogger
22175,Jim-Gonzalez,18431.73,1515.12,2015,2023,Make
22176,Sandra-Malone,10437.46,4502.48,2022,2023,Geoscientist
22177,Timothy-Hill,31160.24,2858.52,1984,2001,Animator
22178,Victor-Hale,34577.16,1852.4,1980,2003,Illustrator
22179,Toni-Martinez,3250.13,2833.26,2023,2023,Pathologist
22180,Katie-Johnson,19748.84,3236.74,2019,2020,Cartographer
22181,Troy-Thomas,34775.49,1907.22,1980,2008,Mechanical-Engineer
22182,Stacey-Weber,16566.17,2535.65,1996,1996,Paramedic
22183,Nicole-Patel,14176.46,401.81,1985,1990,Dealer
22184,Margaret-Malone,28955.06,6102.23,1981,2022,Architect
22185,Kristy-Robinson,37040.53,4173.69,1980,1998,Printmaker
22186,Maxwell-Gray,25009.49,3544.29,1995,2018,Bookseller
22187,Emily-Coffey,24068.22,1468.66,2018,2023,Archivist
22188,Cassidy-Fernandez,11658.19,1345.62,2022,2022,Printmaker
22189,Arthur-Barker,25012.48,1263.43,2017,2022,Translator
22190,Deborah-Rice,10352.65,1849.08,2022,2023,Hydrologist
22191,Joanna-Thomas,28869.1,5181.07,2013,2022,Translator
22192,Donna-Jones,24188.02,4925.7,1980,2001,Mudlogger
22193,Christina-Jones,2267.4,1683.07,2023,2023,Counsellor
22194,Anne-Lindsey,23037.77,4889.98,2011,2014,Programmer
22195,Donna-Diaz,37781.19,2855.97,1980,2020,Ophthalmologist
22196,Larry-Harrison,28136.16,2923.36,1982,1983,Copy
22197,Evan-White,10730.19,5460.42,2003,2016,Lexicographer
22198,Vanessa-Mitchell,24901.46,4969.82,2010,2012,Programmer
22199,Francis-Flores,25143.2,6207.98,2001,2009,Pathologist
22200,Beverly-Costa,30038.08,3145.15,2011,2011,Cartographer
22201,Juan-Sexton,9437.36,2023.62,1999,2001,Archaeologist
22202,Julia-Rodriguez,37072.53,1744.02,1983,2006,Ophthalmologist
22203,Lucas-Dixon,4785.02,4691.03,1988,2008,Economist
22204,Tara-Howell,10374.58,3719.62,2011,2014,Land
22205,Brad-Taylor,15505.06,6554.4,2009,2022,Recruitment-Specialist
22206,Wanda-Bates,12785.1,3754.4,2013,2019,Recruitment-Specialist
22207,Ann-Benson,27663.27,4879.79,1981,2004,Proofreader
22208,Susan-Odom,17864.02,301.19,2009,2010,Surgeon
22209,Gina-Howell,31024.87,6531.36,2010,2021,Programmer
22210,Vanessa-Perez,10880.63,5970.21,1996,2002,Bookseller
22211,Antonio-Watts,15800.62,4257.51,2017,2023,Counsellor
22212,Theresa-Smith,30345.88,4328.71,1985,2013,Meteorologist
22213,Alice-Mitchell,34932.62,4002.64,1986,2004,Cartographer
22214,Marie-Elliott,16334.5,6209.62,1993,2013,Sub
22215,Brandi-Kaiser,22851.88,4495.05,1991,2019,Oncologist
22216,Yvette-Elliott,18357.68,3477.84,2019,2020,Firefighter
22217,Francis-Woods,28909.4,2549.32,2004,2018,Dramatherapist
22218,Tasha-Young,11322.82,5497.46,2018,2020,Interpreter
22219,Patty-Newman,4157.36,206.07,2022,2023,Dealer
22220,Rodney-Oneill,19169.91,3800.01,2014,2017,Toxicologist
22221,Travis-Wong,21283.99,6929.69,2013,2020,Optometrist
22222,Denise-Stevenson,34202.32,5931.39,1994,1997,Dramatherapist
22223,Maxwell-Odom,4180.84,2031.83,2023,2023,Barrister
22224,Michael-Martinez,16147.07,3149.49,2020,2020,Geoscientist
22225,Chelsea-Martin,24607.85,5057.07,2002,2022,Microbiologist
22226,Michele-Murphy,12004.83,6289.71,2008,2018,Microbiologist
22227,Jodi-Shaw,15608.84,2381.08,2003,2020,Lexicographer
22228,Elizabeth-Baker,32503.8,6082.09,1995,2004,Physiotherapist
22229,Ricky-Martinez,37491.91,2785.28,1980,1985,Acupuncturist
22230,Donna-Nelson,20612.57,5279.45,1993,2015,Contractor
22231,Shelley-Perez,31431.34,1133.65,1980,1996,Illustrator
22232,Tracy-Davis,29263.7,5616.69,2010,2014,Programmer
22233,Anita-Mathis,31402.02,5615.42,2014,2014,Make
22234,Kenneth-Klein,17912.54,6489.41,1992,2023,Software-Engineer
22235,Melanie-Klein,5092.02,3527.1,2023,2023,Animator
22236,Sierra-Baker,31840.21,251.28,1980,2016,Marketing-Manager
22237,Troy-Nelson,18044.87,5068.91,2011,2021,Land
22238,Eric-Bates,5588.55,1752.43,2010,2014,Chiropractor
22239,Jodi-Malone,20668.48,3476.26,2011,2016,Chiropodist
22240,Bobby-Morris,14131.05,6618.74,2023,2023,Toxicologist
22241,Jenna-Pena,18711.66,810.37,1999,2018,Archaeologist
22242,Kristine-Wolfe,29330.33,6103.85,1981,2023,Architect
22243,Martha-Barrera,2785.87,302.59,2018,2022,Software-Engineer
22244,John-Green,30574.5,1049.06,2006,2014,Lawyer
22245,Sheila-Gray,22077.55,313.07,1984,1995,Arboriculturist
22246,Alexa-Wolfe,35716.81,6452.65,1991,2018,Chiropractor
22247,Samuel-Mitchell,11207.04,5068.44,2000,2012,Barista
22248,Chad-Howell,25363.98,4185.98,1986,1997,Network-Administrator
22249,Kristy-Soto,10373.15,594.17,2003,2007,Acupuncturist
22250,Catherine-Barrera,36633.97,139.17,1980,2014,Oceanographer
22251,Larry-Palmer,30346.4,2001.71,1980,2009,Marketing-Manager
22252,Ronald-Hale,12764.69,3224.87,2019,2019,Pathologist
22253,Michael-Stevenson,30255.05,2650.81,1999,2001,Actor
22254,Latasha-Baker,26701.21,1657.02,2014,2022,Ophthalmologist
22255,Alexa-Palmer,7252.8,1017.4,2001,2017,Contractor
22256,Ashlee-Peterson,16548.39,3561.26,1988,1999,Economist
22257,Joseph-Soto,21502.77,4039.07,1996,2004,Psychotherapist
22258,Dana-Munoz,22621.52,4102.59,1987,2000,Writer
22259,Calvin-Smith,8665.1,774.46,2023,2023,Astronomer
22260,Sierra-Pena,31302.95,5255.8,1980,2001,Mudlogger
22261,Allen-Marsh,17875.42,4809.6,2012,2013,Dentist
22262,Parker-Mcintyre,36260.34,6131.79,1989,2021,Paramedic
22263,Parker-Costa,13794.25,5466.5,1994,2010,Oncologist
22264,Cassidy-Shaw,17733.17,3860.47,1982,1998,Copy
22265,Derek-Wilkinson,36536.75,1153.71,1981,2005,Administrator
22266,Brad-Newman,28373.4,4469.12,1987,1988,Dancer
22267,Parker-Martin,33158.38,5951.17,1980,2009,Barista
22268,Brandy-Flores,36980.12,263.76,2002,2011,Lawyer
22269,Chad-Mcdonald,15382.32,3166.91,1996,2001,Illustrator
22270,Larry-Phillips,22974.5,4450.09,2022,2022,Artist
22271,Paul-Pena,15360.89,2372.47,2017,2017,Gaffer
22272,Susan-Hester,15587.16,5718.95,1989,2003,Pharmacologist
22273,Leah-Wong,25165.58,5495.86,1989,1990,Neurosurgeon
22274,Brandy-Soto,33583.33,2149.26,1983,1988,Hydrologist
22275,Henry-Hester,23487.75,2446.83,1981,2008,Oceanographer
22276,Jasmine-Nelson,34936.46,3384.11,2013,2022,Artist
22277,Joanna-Martinez,26239.82,844.6,2023,2023,Cytogeneticist
22278,Jimmy-Newman,18952.25,1067.41,2015,2016,Ophthalmologist
22279,Joseph-Phillips,18072.35,6737.21,2015,2021,Musician
22280,Brad-Baker,26573.04,2834.76,1989,2003,Paramedic
22281,Morgan-Morris,36519.39,3908.52,1992,1993,Actor
22282,Rick-Gonzalez,19133.96,6802.17,2018,2021,Metallurgist
22283,Alison-Morris,8305.48,1286.15,2012,2020,Lawyer
22284,Dawn-Jones,22350.97,417.75,2020,2020,Podiatrist
22285,Mary-Baker,28770.93,2287.56,1994,1997,Metallurgist
22286,Aaron-Coffey,18598.76,3760.54,1998,2017,Herbalist
22287,Todd-Barrera,13142.78,4284.32,1988,2016,Economist
22288,Melissa-Rose,10367.44,2036.15,2000,2008,Operation-Manager
22289,Derek-Baker,19609.77,2423.41,2002,2015,Proofreader
22290,Barbara-Hicks,31573.58,3757.33,1994,1997,Photographer
22291,Douglas-Hale,20410.21,5075.04,2017,2020,Translator
22292,Jose-Hale,18656.46,5926.83,1995,1999,Ecologist
22293,George-Newman,22302.68,3772.52,2007,2012,Graphic-Designer
22294,Sheryl-Arias,30321.0,3110.58,1985,2007,Dealer
22295,Cassidy-Shaw,18009.81,6251.65,1989,2004,Pharmacologist
22296,Christian-Bates,7453.66,3856.43,2023,2023,Translator
22297,Jamie-Banks,4970.03,2744.2,2020,2022,Illustrator
22298,Patty-Odom,20631.61,5334.72,1991,1996,Quality manager
22299,Morgan-King,19070.06,6232.39,2007,2018,Graphic-Designer
22300,Stacey-Guerrero,26815.97,578.85,2018,2019,Cartographer
22301,Julia-Costa,31136.01,6768.88,1980,1987,Quality manager
22302,Cassidy-Lindsey,24362.58,6883.11,2003,2017,Interpreter
22303,Morgan-Benson,29497.86,2514.53,1982,1988,Quality manager
22304,Parker-Serrano,30669.37,6568.82,1999,2018,Actor
22305,Miguel-Ho,7922.41,292.71,2018,2023,Make
22306,Sierra-Barrera,10576.91,6300.86,2011,2016,Land
22307,Mitchell-Klein,19142.83,3297.64,1993,2002,Oncologist
22308,Kim-Williams,11703.51,6357.29,2019,2019,Administrator
22309,Bryan-Walker,13426.44,6926.32,2013,2020,Optometrist
22310,Taylor-Gibson,8346.83,3352.87,2008,2021,Illustrator
22311,Sheryl-Morrow,9913.61,5186.68,2023,2023,Archivist
22312,Christina-Riley,12383.16,6394.92,2021,2021,Printmaker
22313,Adrian-Baker,4574.69,3999.8,2023,2023,Hydrologist
22314,Grant-King,27459.37,2834.05,2004,2015,Archivist
22315,William-Rhodes,17043.77,3199.46,1995,2004,Ecologist
22316,Kathleen-Guerrero,24597.37,6255.23,1982,1989,Copy
22317,Martha-Benson,34052.77,3541.82,1980,2019,Musician
22318,Timothy-Murphy,31424.95,1440.43,1988,1991,Chiropodist
22319,Jill-Gibson,23422.77,5980.54,2022,2023,Artist
22320,Sara-Bennett,31108.39,6731.86,1999,2004,Interpreter
22321,Megan-Diaz,18668.84,6423.81,1989,1993,Production-Manager
22322,Joyce-Bennett,15360.84,105.55,1982,1982,Oceanographer
22323,Matthew-Munoz,13481.82,5538.27,1999,2010,Contractor
22324,Edward-Smith,18818.42,5611.45,2012,2012,Chiropodist
22325,Thomas-Patel,15980.02,1759.38,2009,2014,Surgeon
22326,Angela-Gallagher,32732.84,1374.45,2007,2021,Dentist
22327,Jenna-Sexton,28253.04,5007.79,1995,1997,Metallurgist
22328,Tracy-Christian,22978.78,5292.5,1984,2017,Osteopath
22329,Kathleen-Fox,4560.05,3499.57,1984,2018,Midwife
