AreaCode,Phone,City,State,Zip,HasChild,Salary,Rate,ChildExemp
947,1001554,AMASA,MI,49903,N,2553500,3.9,0
989,1000213,LANSING,MI,48937,Y,3880500,3.9,3100
706,1001094,BOWDON,GA,30108,Y,2879000,6.0,3000
248,1000459,GROSSE POINTE,MI,48230,N,4381500,3.9,0
308,1006080,MELBETA,NE,69355,N,4011500,6.84,0
316,1003610,CONWAY SPRINGS,KS,67031,N,1016000,6.45,0
775,1001383,CALIENTE,NV,89008,Y,1388000,0.0,0
917,1000213,EASTCHESTER,NY,10709,N,2898500,6.85,0
402,1009334,PLATTE CENTER,NE,68653,N,2172500,6.84,0
970,1003764,WALSH,CO,81090,Y,3516500,4.63,0
269,1001536,AFTON,MI,49705,N,1030000,3.9,0
907,1011651,ANCHORAGE,AK,99520,N,3617000,0.0,0
603,1005451,ERROL,NH,3579,Y,4904000,0.0,0
314,1002429,NEW CAMBRIA,MO,63558,Y,3313500,6.0,1200
802,1008934,FAIRLEE,VT,5045,N,3623000,9.5,0
918,1004215,ALINE,OK,73716,N,969500,6.25,0
786,1000074,HIGH SPRINGS,FL,32655,Y,4169000,0.0,0
831,1000126,NORTH HOLLYWOOD,CA,91609,Y,2050000,9.3,272
360,1000670,OMAK,WA,98841,N,2239500,0.0,0
334,1001706,CLEVELAND,AL,35049,N,4367000,5.0,0
336,1000918,GOLD HILL,NC,28071,Y,313000,8.25,3300
971,1001348,SHADY COVE,OR,97539,N,615500,9.0,0
801,1009321,PARAGONAH,UT,84760,Y,2580500,7.0,2475
401,1016546,PAWTUCKET,RI,2861,Y,1291000,0.0,0
305,1000166,DADE CITY,FL,33525,N,159000,0.0,0
971,1004809,BLY,OR,97622,N,2688000,9.0,0
302,1018146,BETHEL,DE,19931,N,3967500,5.95,0
580,1005002,KENTON,OK,73946,Y,974000,6.25,1000
401,1015267,EXETER,RI,2822,Y,3794000,0.0,0
773,1000359,KANKAKEE,IL,60901,N,3712000,3.0,0
947,1000950,WARREN,MI,48091,Y,4857500,3.9,3100
623,1002784,FLAGSTAFF,AZ,86004,N,4572000,5.04,0
864,1003812,RICHBURG,SC,29729,N,4564000,7.0,0
920,1003744,STEVENS POINT,WI,54482,Y,4872000,6.75,400
781,1001017,WEST MEDFORD,MA,2156,Y,4248000,5.3,1000
443,1001375,CROFTON,MD,21114,N,3168500,4.75,0
971,1005223,PORTLAND,OR,97221,Y,4924000,9.0,159
262,1002735,SILVER LAKE,WI,53170,N,3139500,6.75,0
303,1001512,WATKINS,CO,80137,N,2220500,4.63,0
801,1005656,CEDAR CITY,UT,84721,Y,1619000,7.0,2475
601,1001267,KILN,MS,39556,Y,4452000,5.0,1500
417,1003183,FREISTATT,MO,65654,N,1609500,6.0,0
803,1002539,WAGENER,SC,29164,N,4729000,7.0,0
813,1001041,CLEARWATER,FL,33758,Y,772000,0.0,0
701,1010782,ARTHUR,ND,58006,N,614000,5.54,0
412,1000865,PHILADELPHIA,PA,19197,N,594000,3.07,0
402,1008687,BRULE,NE,69127,N,3476000,6.84,0
928,1000779,MARICOPA,AZ,85239,Y,3687000,5.04,2300
801,1001604,SALT LAKE CITY,UT,84171,N,1316500,7.0,0
401,1016286,JAMESTOWN,RI,2835,Y,3538000,0.0,0
848,1001176,SUMMIT,NJ,7902,Y,1650000,8.97,1500
203,1009159,MIDDLETOWN,CT,6457,Y,800000,5.0,0
505,1011147,DONA ANA,NM,88032,N,1344500,5.3,0
202,1012497,WASHINGTON,DC,20577,Y,316000,9.0,1370
939,1009123,FLORIDA,PR,650,N,4278000,0.0,0
970,1000369,GUFFEY,CO,80820,Y,2391000,4.63,0
914,1001359,STATEN ISLAND,NY,10306,Y,2096500,6.85,1000
651,1002241,STRANDQUIST,MN,56758,Y,3932000,7.85,3300
859,1001300,RAVEN,KY,41861,Y,4187500,6.0,20
843,1005021,CAMDEN,SC,29021,Y,3397500,7.0,3300
912,1001817,COBB,GA,31735,Y,4446000,6.0,3000
808,1006822,HOLUALOA,HI,96725,N,1315000,8.25,0
336,1002272,RANDLEMAN,NC,27317,N,4714000,8.25,0
402,1001011,WILSONVILLE,NE,69046,N,906000,6.84,0
315,1000290,ADDISON,NY,14801,Y,1205500,6.85,1000
803,1002385,SAINT MATTHEWS,SC,29135,Y,3588500,7.0,3300
843,1003945,SILVERSTREET,SC,29145,Y,4504000,7.0,3300
401,1000684,JAMESTOWN,RI,2835,Y,1015500,0.0,0
401,1000197,NORTH PROVIDENCE,RI,2911,Y,2974500,0.0,0
616,1000686,HAWKS,MI,49743,N,3494500,3.9,0
701,1001405,PISEK,ND,58273,Y,2645500,5.54,3300
559,1000573,SAN MARTIN,CA,95046,N,2882000,9.3,0
605,1006812,WILLOW LAKE,SD,57278,Y,1859500,0.0,0
551,1001557,OCEANVILLE,NJ,8231,N,2529000,8.97,0
304,1012572,ALMA,WV,26320,N,1328500,6.5,0
802,1012132,WOODSTOCK,VT,5091,N,1376500,9.5,0
301,1000543,BALTIMORE,MD,21297,Y,2393000,4.75,2400
406,1007486,HAYS,MT,59527,Y,3005500,6.9,1900
973,1001937,NEW BRUNSWICK,NJ,8906,Y,1232000,8.97,1500
845,1000424,ELDRED,NY,12732,Y,4365500,6.85,1000
731,1001666,IDLEWILD,TN,38346,Y,3608500,0.0,0
843,1001119,WAGENER,SC,29164,N,2519500,7.0,0
858,1000533,GROVELAND,CA,95321,Y,2787000,9.3,272
307,1013096,WESTON,WY,82731,Y,3361500,0.0,0
210,1000363,SANDIA,TX,78383,Y,1042000,0.0,0
301,1001027,MECHANICSVILLE,MD,20659,Y,2834500,4.75,2400
251,1000569,NEW BROCKTON,AL,36351,Y,3826500,5.0,300
701,1017768,PAGE,ND,58064,Y,1323500,5.54,3300
612,1000535,MOUNTAIN LAKE,MN,56159,Y,1365000,7.85,3300
267,1001151,DUBLIN,PA,18917,Y,4340500,3.07,0
307,1008900,EVANSVILLE,WY,82636,N,4253500,0.0,0
334,1000507,AUTAUGAVILLE,AL,36003,Y,4660500,5.0,300
787,1007566,SALINAS,PR,751,Y,4759000,0.0,0
307,1017704,HORSE CREEK,WY,82061,N,390500,0.0,0
650,1000442,FULLERTON,CA,92833,Y,1965000,9.3,272
605,1005067,QUINN,SD,57775,N,3330000,0.0,0
787,1008809,SAN JUAN,PR,929,N,1193000,0.0,0
785,1003383,RICHFIELD,KS,67953,Y,1539500,6.45,2250
224,1000331,MACON,IL,62544,N,1082500,3.0,0
207,1015360,FORT FAIRFIELD,ME,4742,N,768000,8.5,0
801,1004264,CEDAR CITY,UT,84720,Y,4350000,7.0,2475
775,1006815,HIKO,NV,89017,N,192500,0.0,0
323,1000132,IRVINE,CA,92620,N,3994000,9.3,0
302,1002028,SELBYVILLE,DE,19975,N,770500,5.95,0
414,1002985,FOND DU LAC,WI,54936,N,3883500,6.75,0
405,1001397,OKLAHOMA CITY,OK,73102,N,3025500,6.25,0
814,1000598,EFFORT,PA,18330,N,554000,3.07,0
701,1014660,BATHGATE,ND,58216,N,4453500,5.54,0
202,1017323,WASHINGTON,DC,20237,N,1238500,9.0,0
605,1016028,LONG LAKE,SD,57457,N,2606000,0.0,0
304,1009828,HARTFORD,WV,25247,N,4556000,6.5,0
701,1002201,FORT YATES,ND,58538,Y,3636000,5.54,3300
317,1002139,BUCKSKIN,IN,47647,Y,798000,3.4,1000
304,1001188,MOUNT OLIVE,WV,25185,Y,1977000,6.5,2000
505,1017434,DERRY,NM,87933,N,1490000,5.3,0
503,1002953,EAGLE POINT,OR,97524,Y,1335000,9.0,159
307,1007053,JAY EM,WY,82219,Y,3147500,0.0,0
417,1003021,KAHOKA,MO,63445,N,4196000,6.0,0
443,1002778,DELMAR,MD,21875,Y,3938500,4.75,2400
907,1006457,CLAM GULCH,AK,99568,N,472000,0.0,0
612,1001259,NORWOOD,MN,55583,N,960000,7.85,0
206,1002463,CONCONULLY,WA,98819,N,1864500,0.0,0
702,1004332,LAS VEGAS,NV,89135,N,336500,0.0,0
207,1012130,BROWNFIELD,ME,4010,N,1634500,8.5,0
812,1002240,SCIPIO,IN,47273,N,1493000,3.4,0
720,1001229,BEULAH,CO,81023,N,4212000,4.63,0
615,1003014,KNOXVILLE,TN,37939,N,40500,0.0,0
919,1000049,SALUDA,NC,28773,Y,2643000,8.25,3300
803,1001477,HAMPTON,SC,29924,Y,4166000,7.0,3300
928,1002703,YUMA,AZ,85367,N,732000,5.04,0
307,1006763,EMBLEM,WY,82422,Y,4626500,0.0,0
443,1000935,SAINT MARYS CITY,MD,20686,N,2131500,4.75,0
417,1001506,POTOSI,MO,63664,Y,568500,6.0,1200
702,1001349,VALMY,NV,89438,Y,2670500,0.0,0
802,1007901,COLCHESTER,VT,5439,Y,820000,9.5,3300
251,1001697,GORDON,AL,36343,N,4797000,5.0,0
618,1000109,BUFFALO PRAIRIE,IL,61237,Y,3221500,3.0,2000
308,1000814,OFFUTT A F B,NE,68113,Y,4938500,6.84,103
302,1003634,GEORGETOWN,DE,19947,Y,155500,5.95,110
847,1001809,ROSAMOND,IL,62083,N,2840000,3.0,0
939,1006742,ARECIBO,PR,614,Y,213000,0.0,0
479,1004528,PINEVILLE,AR,72566,N,1273000,7.0,0
617,1000992,CENTERVILLE,MA,2632,Y,1936000,5.3,1000
978,1000136,QUINCY,MA,2269,N,2835000,5.3,0
781,1000420,LAWRENCE,MA,1843,N,3627000,5.3,0
228,1001679,BOONEVILLE,MS,38829,Y,2550500,5.0,1500
414,1002167,BLOOMER,WI,54724,N,732500,6.75,0
808,1009713,KUNIA,HI,96759,Y,4280500,8.25,1040
603,1009457,HINSDALE,NH,3451,N,4935000,0.0,0
228,1000600,STEENS,MS,39766,Y,996000,5.0,1500
347,1001275,NEW BERLIN,NY,13411,Y,1991000,6.85,1000
605,1014951,RUTLAND,SD,57057,N,3678500,0.0,0
623,1002669,BELLEMONT,AZ,86015,N,760500,5.04,0
719,1003868,DENVER,CO,80239,Y,3296000,4.63,0
207,1002419,AUGUSTA,ME,4332,N,1076000,8.5,0
860,1004680,EAST HARTFORD,CT,6128,N,2169000,5.0,0
570,1000747,JOHNSTOWN,PA,15902,N,545000,3.07,0
308,1008615,ALVO,NE,68304,N,2053500,6.84,0
317,1002197,OOLITIC,IN,47451,Y,4994000,3.4,1000
304,1018893,MAYBEURY,WV,24861,N,3071500,6.5,0
351,1001457,SOUTH WALPOLE,MA,2071,Y,2381000,5.3,1000
605,1008024,ROSHOLT,SD,57260,N,975500,0.0,0
608,1001060,ALMENA,WI,54805,Y,996500,6.75,400
205,1001887,WEOGUFKA,AL,35183,Y,2167000,5.0,300
321,1000894,NORTH MIAMI BEACH,FL,33160,Y,242500,0.0,0
360,1001881,EASTON,WA,98925,Y,1163500,0.0,0
240,1003586,WHITE PLAINS,MD,20695,N,84500,4.75,0
405,1005329,PROCTOR,OK,74457,N,4524500,6.25,0
505,1016856,ALBUQUERQUE,NM,87112,Y,1442500,5.3,3300
787,1005887,BAYAMON,PR,956,Y,1750000,0.0,0
715,1001263,WHITE LAKE,WI,54491,N,2409500,6.75,0
323,1000695,MOUNTAIN VIEW,CA,94043,Y,488000,9.3,272
939,1000085,CULEBRA,PR,775,Y,1606000,0.0,0
860,1008269,NORWALK,CT,6858,N,3770000,5.0,0
601,1000827,ENID,MS,38927,Y,485000,5.0,1500
509,1000646,ORONDO,WA,98843,N,59000,0.0,0
307,1007653,LOST SPRINGS,WY,82224,Y,4487500,0.0,0
618,1001856,PEMBROKE TOWNSHIP,IL,60958,Y,2798500,3.0,2000
305,1000505,FREEPORT,FL,32439,N,1333000,0.0,0
769,1002761,GOODMAN,MS,39079,N,974000,5.0,0
270,1000084,FRENCHBURG,KY,40322,N,2131000,6.0,0
336,1001458,CREEDMOOR,NC,27564,Y,1426500,8.25,3300
443,1004002,SNOW HILL,MD,21863,Y,4574000,4.75,2400
423,1000188,TEN MILE,TN,37880,N,1878500,0.0,0
419,1000479,MOUNT PERRY,OH,43760,N,3683500,7.18,0
302,1011875,NEWARK,DE,19715,N,2727500,5.95,0
516,1000141,EAST ROCHESTER,NY,14445,N,2047500,6.85,0
315,1000830,NEW YORK,NY,10211,N,2563500,6.85,0
214,1000043,SELMAN CITY,TX,75689,Y,759000,0.0,0
808,1018401,HONOLULU,HI,96841,N,1092000,8.25,0
919,1000336,JARVISBURG,NC,27947,Y,693000,8.25,3300
787,1000562,FAJARDO,PR,738,Y,3802500,0.0,0
815,1001688,FOX VALLEY,IL,60599,N,1603000,3.0,0
205,1004237,MONTGOMERY,AL,36118,Y,2128000,5.0,300
501,1002464,ANTOINE,AR,71922,N,4626500,7.0,0
308,1005109,LINCOLN,NE,68502,Y,4537000,6.84,103
603,1011794,ROCHESTER,NH,3867,Y,754000,0.0,0
858,1000249,CASTAIC,CA,91310,Y,2447500,9.3,272
212,1001063,ROCHESTER,NY,14673,Y,4002500,6.85,1000
302,1013194,SMYRNA,DE,19977,Y,3487000,5.95,110
772,1000532,PORT ORANGE,FL,32123,N,988500,0.0,0
505,1013886,KIRTLAND AFB,NM,87117,N,2333500,5.3,0
435,1003975,CENTRAL,UT,84722,N,3773000,7.0,0
405,1000785,EDMOND,OK,73013,N,2541000,6.25,0
702,1006232,HENDERSON,NV,89014,N,1754000,0.0,0
636,1002558,FREEBURG,MO,65035,N,100000,6.0,0
978,1001048,BURLINGTON,MA,1805,Y,4688500,5.3,1000
803,1006325,BOWLING GREEN,SC,29703,Y,817500,7.0,3300
816,1002135,KANSAS CITY,MO,64152,N,2481000,6.0,0
732,1000142,ABSECON,NJ,8201,N,1169500,8.97,0
907,1017290,CHALKYITSIK,AK,99788,Y,1113000,0.0,0
202,1015356,WASHINGTON,DC,20439,Y,4371000,9.0,1370
863,1000340,DELRAY BEACH,FL,33448,Y,3099000,0.0,0
641,1001111,HIAWATHA,IA,52233,N,2951500,8.98,0
580,1000062,FORT COBB,OK,73038,N,706000,6.25,0
415,1000294,SAN DIEGO,CA,92134,Y,3314500,9.3,272
203,1004803,BERLIN,CT,6037,Y,2799000,5.0,0
850,1000453,SPRING HILL,FL,34608,Y,2790500,0.0,0
954,1000931,SAINT PETERSBURG,FL,33784,N,1356000,0.0,0
251,1003513,LEROY,AL,36548,Y,4600000,5.0,300
205,1001456,FORT MITCHELL,AL,36856,N,766500,5.0,0
562,1000086,BANGOR,CA,95914,Y,254500,9.3,272
920,1001224,FRANKSVILLE,WI,53126,Y,1526000,6.75,400
307,1007110,MEETEETSE,WY,82433,N,4586000,0.0,0
509,1002451,BELLINGHAM,WA,98226,Y,2873500,0.0,0
620,1003782,WILMORE,KS,67155,N,4838500,6.45,0
406,1008947,NYE,MT,59061,Y,306500,6.9,1900
303,1003360,COLORADO SPRINGS,CO,80929,Y,2298000,4.63,0
801,1005063,SCIPIO,UT,84656,N,4002500,7.0,0
908,1002092,RANCOCAS,NJ,8073,N,1887000,8.97,0
712,1000126,ANDOVER,IA,52701,Y,3074000,8.98,40
718,1000676,CARTHAGE,NY,13619,Y,924000,6.85,1000
775,1004587,NORTH LAS VEGAS,NV,89033,Y,3140000,0.0,0
360,1002158,BELLEVUE,WA,98009,N,2753500,0.0,0
240,1003050,EDEN,MD,21822,Y,2288000,4.75,2400
919,1002070,GREENSBORO,NC,27480,N,256000,8.25,0
302,1008367,NEWARK,DE,19725,Y,1470500,5.95,110
402,1006656,PHILLIPS,NE,68865,N,514500,6.84,0
870,1003839,CAMDEN,AR,71711,N,3592500,7.0,0
636,1000009,LYNCHBURG,MO,65543,N,4135500,6.0,0
351,1001392,STOCKBRIDGE,MA,1262,Y,1810000,5.3,1000
641,1002316,LAWTON,IA,51030,Y,2532000,8.98,40
859,1004422,LEXINGTON,KY,40508,Y,4737500,6.0,20
303,1000417,IDAHO SPRINGS,CO,80452,Y,999000,4.63,0
361,1000655,EDMONSON,TX,79032,Y,573000,0.0,0
407,1001071,BOCA RATON,FL,33464,Y,4954000,0.0,0
843,1002166,OLANTA,SC,29114,N,2499500,7.0,0
208,1009968,TETONIA,ID,83452,Y,295500,7.8,3300
623,1000937,PHOENIX,AZ,85024,N,1752500,5.04,0
307,1005399,WESTON,WY,82731,N,2804500,0.0,0
603,1016430,RUMNEY,NH,3266,N,1625500,0.0,0
320,1001415,NEWPORT,MN,55055,Y,1486500,7.85,3300
307,1014259,MANDERSON,WY,82432,Y,4586000,0.0,0
425,1000776,ELBE,WA,98330,N,1840000,0.0,0
262,1002893,ELDERON,WI,54429,N,4475000,6.75,0
203,1005077,WALLINGFORD,CT,6494,N,3561500,5.0,0
260,1002022,NORTH LIBERTY,IN,46554,N,2800000,3.4,0
337,1000571,LAFAYETTE,LA,70596,N,2052000,6.0,0
505,1000499,QUESTA,NM,87556,Y,2772500,5.3,3300
202,1014215,WASHINGTON,DC,20433,Y,674000,9.0,1370
302,1000353,WILMINGTON,DE,19893,Y,4502500,5.95,110
507,1001473,GARVIN,MN,56132,Y,4971500,7.85,3300
417,1000533,CANTON,MO,63435,N,2471000,6.0,0
601,1003927,FOXWORTH,MS,39483,Y,875000,5.0,1500
856,1001066,SADDLE BROOK,NJ,7663,N,650500,8.97,0
860,1004753,WILTON,CT,6897,Y,779000,5.0,0
205,1004234,MILLERVILLE,AL,36267,Y,4821500,5.0,300
317,1000399,FORT WAYNE,IN,46814,Y,2814500,3.4,1000
351,1000380,SHARON,MA,2067,N,753000,5.3,0
217,1000578,BENSENVILLE,IL,60106,Y,4248500,3.0,2000
641,1001455,LAWLER,IA,52154,N,4373000,8.98,0
775,1006758,CALIENTE,NV,89008,N,270000,0.0,0
260,1001094,GALVESTON,IN,46932,N,1376000,3.4,0
939,1004359,COTO LAUREL,PR,780,N,1607000,0.0,0
808,1005918,KAILUA KONA,HI,96745,Y,4665500,8.25,1040
830,1000266,KINGWOOD,TX,77345,N,2437000,0.0,0
701,1006674,ARVILLA,ND,58214,Y,3353500,5.54,3300
202,1002862,WASHINGTON,DC,20036,N,1893000,9.0,0
307,1011779,SHOSHONI,WY,82649,Y,2603000,0.0,0
219,1001366,SOUTH BEND,IN,46624,Y,2943500,3.4,1000
678,1001343,MACON,GA,31221,Y,3789500,6.0,3000
417,1002588,TRIPLETT,MO,65286,N,216500,6.0,0
423,1000566,FARNER,TN,37333,Y,4067000,0.0,0
334,1000603,MOBILE,AL,36689,Y,1804000,5.0,300
401,1018859,PROVIDENCE,RI,2904,N,1319500,0.0,0
832,1000342,PIERCE,TX,77467,N,882000,0.0,0
207,1009088,WOOLWICH,ME,4579,Y,2298500,8.5,2850
307,1009204,HILLSDALE,WY,82060,Y,1650500,0.0,0
301,1002472,SYKESVILLE,MD,21784,N,3179500,4.75,0
918,1003318,TULSA,OK,74145,N,3320500,6.25,0
703,1002590,HAYWOOD,VA,22722,N,4470500,5.75,0
504,1002012,THIBODAUX,LA,70302,N,2045500,6.0,0
636,1002718,SOLO,MO,65564,N,1290500,6.0,0
913,1003001,ONAGA,KS,66521,N,2501500,6.45,0
205,1000514,HARTFORD,AL,36344,N,1384500,5.0,0
401,1008735,LITTLE COMPTON,RI,2837,N,3477000,0.0,0
989,1001233,CASSOPOLIS,MI,49031,N,887000,3.9,0
414,1002324,MADISON,WI,53783,Y,566000,6.75,400
812,1002649,DUNKIRK,IN,47336,N,1384000,3.4,0
302,1013612,WILMINGTON,DE,19887,Y,3485500,5.95,110
304,1005189,BIM,WV,25021,N,1854500,6.5,0
605,1012889,GRENVILLE,SD,57239,Y,4232500,0.0,0
719,1000330,LIMON,CO,80828,N,243000,4.63,0
701,1008813,GRAFTON,ND,58237,Y,3175000,5.54,3300
740,1001829,NORTH KINGSVILLE,OH,44068,Y,3379500,7.18,1300
802,1011793,PEACHAM,VT,5862,Y,3168500,9.5,3300
863,1000968,WINTER SPRINGS,FL,32708,Y,2280500,0.0,0
440,1000555,BIDWELL,OH,45614,N,4799000,7.18,0
401,1005083,PROVIDENCE,RI,2904,N,4064000,0.0,0
781,1001162,PAXTON,MA,1612,N,1701000,5.3,0
240,1002913,CAPITOL HEIGHTS,MD,20790,N,1161500,4.75,0
701,1005525,KENMARE,ND,58746,Y,1293000,5.54,3300
203,1003354,VERSAILLES,CT,6383,N,4243000,5.0,0
504,1003532,NEW ORLEANS,LA,70183,N,1404000,6.0,0
920,1003283,MILWAUKEE,WI,53225,Y,880000,6.75,400
606,1000195,HELLIER,KY,41534,N,3547000,6.0,0
260,1000078,INDIANAPOLIS,IN,46217,Y,4375500,3.4,1000
413,1001306,NORTH SCITUATE,MA,2060,N,3876500,5.3,0
307,1012785,BASIN,WY,82410,N,4444500,0.0,0
585,1000177,FRANKLIN SQUARE,NY,11010,N,3499500,6.85,0
623,1003137,DENNEHOTSO,AZ,86535,Y,1582000,5.04,2300
848,1000444,FLAGTOWN,NJ,8821,Y,3674000,8.97,1500
630,1000833,COELLO,IL,62825,N,98500,3.0,0
412,1000316,WILCOX,PA,15870,Y,4740500,3.07,0
801,1005558,FILLMORE,UT,84631,Y,2933500,7.0,2475
907,1007670,MANOKOTAK,AK,99628,N,2993000,0.0,0
605,1005347,RENNER,SD,57055,N,4693000,0.0,0
985,1003004,NEW ORLEANS,LA,70145,Y,2959000,6.0,1000
719,1000423,FOUNTAIN,CO,80817,Y,4442000,4.63,0
404,1000182,DEARING,GA,30808,Y,1656000,6.0,3000
405,1000337,DUNCAN,OK,73536,Y,3146500,6.25,1000
682,1000389,SAN ANTONIO,TX,78248,N,1958500,0.0,0
260,1001320,INDIANAPOLIS,IN,46223,Y,1580000,3.4,1000
980,1001440,STOKESDALE,NC,27357,N,1802000,8.25,0
305,1000259,PAHOKEE,FL,33476,Y,2964000,0.0,0
260,1002442,SOUTH BEND,IN,46613,N,4638000,3.4,0
308,1006363,MILFORD,NE,68405,Y,2196000,6.84,103
219,1001519,LAKE CICOTT,IN,46942,N,1317000,3.4,0
860,1000701,DANBURY,CT,6817,N,819000,5.0,0
225,1002503,SHREVEPORT,LA,71166,Y,4591500,6.0,1000
860,1001648,OAKVILLE,CT,6779,N,4725000,5.0,0
319,1003106,BURLINGTON,IA,52601,N,125000,8.98,0
505,1010642,ARAGON,NM,87820,Y,3914500,5.3,3300
518,1001145,ADAMS BASIN,NY,14410,Y,1101500,6.85,1000
970,1001913,MANCOS,CO,81328,N,4729000,4.63,0
513,1000926,BALTIMORE,OH,43105,Y,2723000,7.18,1300
662,1003056,PACHUTA,MS,39347,N,4405500,5.0,0
620,1000492,WICHITA,KS,67275,Y,933000,6.45,2250
615,1000176,CARYVILLE,TN,37714,N,2063000,0.0,0
719,1003487,DRAKE,CO,80515,Y,3499000,4.63,0
440,1000756,SHARPSBURG,OH,45777,N,2607500,7.18,0
732,1001718,BOONTON,NJ,7005,N,1812000,8.97,0
406,1004459,RED LODGE,MT,59068,Y,544000,6.9,1900
605,1010704,LODGEPOLE,SD,57640,Y,1228000,0.0,0
956,1000144,EL PASO,TX,88520,Y,597500,0.0,0
406,1000515,HELENA,MT,59624,N,3657000,6.9,0
307,1014988,MANDERSON,WY,82432,N,2701000,0.0,0
205,1001868,PHENIX CITY,AL,36867,N,4499000,5.0,0
405,1004487,WOODWARD,OK,73801,N,3762000,6.25,0
302,1004226,MILTON,DE,19968,Y,292000,5.95,110
951,1000282,SAN DIEGO,CA,92123,N,832000,9.3,0
580,1002449,HOLLISTER,OK,73551,Y,3197000,6.25,1000
602,1003019,GILBERT,AZ,85296,Y,1220500,5.04,2300
856,1001223,SOUTH SEAVILLE,NJ,8246,Y,2676000,8.97,1500
701,1014434,MINOT,ND,58702,Y,327000,5.54,3300
601,1004136,COLUMBUS,MS,39703,N,1193000,5.0,0
507,1002353,BARRETT,MN,56311,Y,874500,7.85,3300
620,1003941,WICHITA,KS,67214,N,4681500,6.45,0
541,1004692,WEST LINN,OR,97068,Y,4788000,9.0,159
208,1013292,BASALT,ID,83218,N,560500,7.8,0
605,1008371,KYLE,SD,57752,N,1321000,0.0,0
225,1000264,PLEASANT HILL,LA,71065,Y,628500,6.0,1000
971,1002244,NEHALEM,OR,97131,Y,2875500,9.0,159
202,1004632,WASHINGTON,DC,20389,Y,2505000,9.0,1370
315,1001201,HOLTSVILLE,NY,501,N,987500,6.85,0
808,1017712,HONOLULU,HI,96848,Y,587000,8.25,1040
786,1001071,CLERMONT,FL,34714,N,2105000,0.0,0
208,1007572,MURRAY,ID,83874,N,2165500,7.8,0
432,1000510,GARDEN CITY,TX,79739,N,4009500,0.0,0
248,1000400,BATTLE CREEK,MI,49018,N,1886500,3.9,0
732,1001404,RIVER EDGE,NJ,7661,Y,3087000,8.97,1500
612,1001065,HANSKA,MN,56041,N,56500,7.27,0
605,1017748,STURGIS,SD,57785,N,4327500,0.0,0
240,1003854,CLAIBORNE,MD,21624,Y,4027000,4.75,2400
435,1008291,LA VERKIN,UT,84745,N,2059500,7.0,0
551,1000511,ATLANTIC CITY,NJ,8405,Y,2014500,8.97,1500
205,1003002,DECATUR,AL,35601,Y,4358500,5.0,300
817,1000108,WILLIS,TX,77318,N,4510500,0.0,0
605,1002207,HAZEL,SD,57242,Y,1777000,0.0,0
406,1000852,TWIN BRIDGES,MT,59754,N,1713500,6.9,0
435,1008100,MAGNA,UT,84044,N,3771500,7.0,0
435,1008278,KINGSTON,UT,84743,N,593500,7.0,0
802,1005282,EAST THETFORD,VT,5043,N,2241000,9.5,0
775,1008578,RUTH,NV,89319,N,1283000,0.0,0
801,1008836,LOGAN,UT,84322,Y,2901000,7.0,2475
775,1001617,LAS VEGAS,NV,89162,Y,3040000,0.0,0
404,1001244,SAVANNAH,GA,31405,N,35000,6.0,0
505,1004239,CLAYTON,NM,88415,N,4297500,5.3,0
334,1000635,BIRMINGHAM,AL,35233,Y,2647500,5.0,300
912,1002612,CONCORD,GA,30206,Y,92500,6.0,3000
479,1002237,OMAHA,AR,72662,N,4318000,7.0,0
215,1000493,FISHER,PA,16225,Y,2430000,3.07,0
603,1002236,CHESTER,NH,3036,Y,2393500,0.0,0
848,1001771,LYNDHURST,NJ,7071,N,3771000,8.97,0
765,1000543,CAMBY,IN,46113,N,1140500,3.4,0
801,1000230,SNOWVILLE,UT,84336,N,915500,7.0,0
406,1015796,PLEVNA,MT,59344,N,4846000,6.9,0
610,1001306,HOLMES,PA,19098,N,137500,3.07,0
939,1008566,GURABO,PR,778,Y,334000,0.0,0
605,1001893,WOOD,SD,57585,N,463500,0.0,0
505,1006969,PIE TOWN,NM,87827,N,1850500,5.3,0
864,1005584,FLORENCE,SC,29503,Y,1247500,7.0,3300
914,1001231,AMITYVILLE,NY,11701,N,260500,5.46,0
318,1000740,YOUNGSVILLE,LA,70592,Y,1706500,6.0,1000
804,1001030,VESTA,VA,24177,Y,784500,5.75,900
678,1000405,DU PONT,GA,31630,N,4937000,6.0,0
856,1001241,NEWARK,NJ,7114,N,467000,8.45,0
302,1018574,WILMINGTON,DE,19889,Y,3668000,5.95,110
914,1000197,SELDEN,NY,11784,Y,2919000,6.85,1000
843,1004744,SEABROOK,SC,29940,N,2026500,7.0,0
406,1008446,VIRGINIA CITY,MT,59755,Y,1381500,6.9,1900
939,1003180,OROCOVIS,PR,720,N,2801000,0.0,0
302,1018718,YORKLYN,DE,19736,N,513000,5.95,0
703,1000516,BUFFALO JUNCTION,VA,24529,N,2871500,5.75,0
406,1010711,PROCTOR,MT,59929,Y,1038500,6.9,1900
939,1001597,CIDRA,PR,739,N,2715000,0.0,0
434,1001784,BLUE RIDGE,VA,24064,N,4189000,5.75,0
802,1001473,WAITSFIELD,VT,5673,N,4301000,9.5,0
307,1012169,CHEYENNE,WY,82003,Y,3465500,0.0,0
713,1000012,SPLENDORA,TX,77372,Y,1308000,0.0,0
918,1004699,TULSA,OK,74104,N,3421000,6.25,0
304,1018031,HANOVER,WV,24839,N,1804500,6.5,0
